# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "7" "-s" "2" "-p" "-a" "data/Homo_sapiens.GRCh38.111.gtf" "-o" "counts/featureCounts.txt" "alignment/SRR28420795.sorted.bam" "alignment/SRR28420796.sorted.bam" "alignment/SRR28420797.sorted.bam" "alignment/SRR28420798.sorted.bam" 
Geneid	alignment/SRR28420795.sorted.bam	alignment/SRR28420796.sorted.bam	alignment/SRR28420797.sorted.bam	alignment/SRR28420798.sorted.bam
ENSG00000181938	714	596	381	533
ENSG00000103227	439	429	174	127
ENSG00000159387	0	0	0	0
ENSG00000067836	166	158	92	85
ENSG00000155666	105	90	83	146
ENSG00000140623	0	0	0	0
ENSG00000155719	0	4	0	0
ENSG00000169900	0	0	0	0
ENSG00000261052	0	0	2	5
ENSG00000263179	0	0	2	0
ENSG00000175643	509	511	367	467
ENSG00000178279	0	0	0	0
ENSG00000178257	0	0	0	0
ENSG00000212228	0	0	0	0
ENSG00000122304	0	0	0	0
ENSG00000175646	0	0	0	0
ENSG00000287429	0	0	0	0
ENSG00000221801	0	0	0	0
ENSG00000199668	0	0	0	0
ENSG00000263080	2	8	2	5
ENSG00000262703	0	0	0	0
ENSG00000262636	0	0	0	0
ENSG00000262999	0	0	0	0
ENSG00000184602	520	631	227	280
ENSG00000262420	2	2	0	7
ENSG00000274505	0	0	0	0
ENSG00000278985	10	3	3	5
ENSG00000260213	0	2	0	0
ENSG00000284512	0	1	1	2
ENSG00000261061	0	0	0	0
ENSG00000166454	1834	1624	1279	1121
ENSG00000260643	19	10	8	6
ENSG00000261141	0	0	0	0
ENSG00000261838	0	0	0	0
ENSG00000245059	0	0	0	0
ENSG00000140905	349	305	85	89
ENSG00000252608	0	0	0	0
ENSG00000286759	0	0	0	0
ENSG00000135697	6	4	8	4
ENSG00000280182	0	0	0	0
ENSG00000260495	4	2	9	2
ENSG00000284473	0	0	0	0
ENSG00000279021	0	0	0	0
ENSG00000260229	0	0	0	0
ENSG00000279476	0	0	2	1
ENSG00000277255	0	0	0	0
ENSG00000275109	0	0	0	0
ENSG00000279681	0	0	0	0
ENSG00000279294	0	0	2	0
ENSG00000279841	0	0	0	1
ENSG00000239118	0	0	0	0
ENSG00000241183	0	0	0	0
ENSG00000090857	3822	3541	1995	2143
ENSG00000247228	0	0	0	0
ENSG00000261145	0	1	0	0
ENSG00000223496	546	396	435	494
ENSG00000265648	0	0	0	0
ENSG00000157349	504	484	308	273
ENSG00000260537	0	0	0	0
ENSG00000261777	15	35	0	2
ENSG00000168872	419	395	269	265
ENSG00000285710	0	0	4	0
ENSG00000157350	976	811	1497	1533
ENSG00000260111	9	0	0	0
ENSG00000240043	0	0	0	0
ENSG00000200153	0	0	0	0
ENSG00000157353	420	298	266	179
ENSG00000189091	8557	8263	6104	7435
ENSG00000221514	2	0	0	0
ENSG00000221066	0	2	1	0
ENSG00000090861	17074	15320	5457	4418
ENSG00000252122	0	0	0	0
ENSG00000261717	0	0	0	0
ENSG00000274220	17	48	4	2
ENSG00000166822	363	291	394	365
ENSG00000261476	0	2	2	2
ENSG00000183196	12	11	2	13
ENSG00000203472	0	0	0	0
ENSG00000273971	0	0	0	0
ENSG00000260092	0	0	0	0
ENSG00000259992	0	0	0	0
ENSG00000276408	0	1	0	0
ENSG00000034713	992	1096	786	673
ENSG00000276523	0	0	0	2
ENSG00000287194	0	0	0	0
ENSG00000166848	1742	1680	1498	1317
ENSG00000282757	0	0	0	2
ENSG00000240199	0	0	0	0
ENSG00000261424	0	0	0	0
ENSG00000283755	0	0	0	0
ENSG00000200468	0	0	0	0
ENSG00000252927	0	0	0	0
ENSG00000260362	0	0	0	0
ENSG00000283221	0	0	0	0
ENSG00000287830	0	0	0	0
ENSG00000261810	0	0	0	0
ENSG00000261647	0	0	0	0
ENSG00000285543	0	0	0	0
ENSG00000266439	0	0	0	0
ENSG00000260756	0	0	0	0
ENSG00000279662	0	2	0	0
ENSG00000199482	0	0	0	0
ENSG00000246379	0	2	2	10
ENSG00000279523	0	0	0	0
ENSG00000260041	0	0	0	0
ENSG00000261439	0	0	0	0
ENSG00000265281	0	0	0	0
ENSG00000287866	0	0	0	0
ENSG00000260198	0	0	0	6
ENSG00000279764	0	0	0	0
ENSG00000272372	0	0	0	0
ENSG00000159461	4716	4413	2516	2906
ENSG00000260621	0	0	0	0
ENSG00000087263	3147	3052	1271	1259
ENSG00000065427	6051	5693	4121	4242
ENSG00000261609	471	425	357	345
ENSG00000007384	1093	1071	2320	2066
ENSG00000278995	0	0	2	0
ENSG00000103148	1930	1421	1373	1363
ENSG00000269482	0	0	0	0
ENSG00000228779	0	0	1	0
ENSG00000130656	1	2	0	0
ENSG00000206177	0	0	0	0
ENSG00000206178	0	0	0	0
ENSG00000225323	0	0	0	0
ENSG00000188536	1	0	0	0
ENSG00000206172	0	0	0	0
ENSG00000207243	0	0	0	0
ENSG00000086506	4	10	0	0
ENSG00000202336	0	0	0	0
ENSG00000182810	801	722	393	399
ENSG00000261864	0	0	0	0
ENSG00000072736	1209	1152	633	814
ENSG00000201850	0	0	0	0
ENSG00000212445	0	0	0	0
ENSG00000262514	0	0	6	1
ENSG00000279621	0	0	0	0
ENSG00000240435	0	2	0	0
ENSG00000260891	0	0	0	0
ENSG00000263276	8	5	4	3
ENSG00000262160	8	4	4	4
ENSG00000103067	24	24	52	89
ENSG00000284259	0	0	0	0
ENSG00000261469	0	3	0	0
ENSG00000103066	1100	1427	866	929
ENSG00000260441	2	0	0	0
ENSG00000103064	2078	1971	1899	2427
ENSG00000252026	2	1	0	0
ENSG00000103061	900	868	955	858
ENSG00000279649	6	5	1	0
ENSG00000259797	4	2	0	2
ENSG00000222177	0	0	0	0
ENSG00000103056	20	6	15	13
ENSG00000279693	1	0	0	4
ENSG00000287760	8	14	2	4
ENSG00000274698	9	8	0	0
ENSG00000199263	0	0	0	0
ENSG00000241334	0	0	0	0
ENSG00000201164	0	0	0	0
ENSG00000260228	0	0	0	0
ENSG00000103150	65	42	41	42
ENSG00000260932	0	0	0	0
ENSG00000140961	412	244	618	535
ENSG00000199350	0	0	0	0
ENSG00000285792	0	0	0	0
ENSG00000274677	2	4	6	4
ENSG00000260410	0	0	0	0
ENSG00000103160	979	910	1004	1109
ENSG00000154099	6	2	2	0
ENSG00000140955	0	0	0	0
ENSG00000250685	0	0	0	0
ENSG00000166558	2	0	0	0
ENSG00000169896	9	4	0	7
ENSG00000140678	0	0	0	0
ENSG00000261245	0	0	0	0
ENSG00000156886	2	0	0	0
ENSG00000260757	0	0	0	0
ENSG00000156885	0	0	0	0
ENSG00000277543	0	0	0	0
ENSG00000176723	22	25	9	0
ENSG00000261474	7	14	4	0
ENSG00000260267	114	120	56	35
ENSG00000140691	312	263	355	377
ENSG00000280132	25	53	4	12
ENSG00000140682	1856	1637	1517	1384
ENSG00000140675	2	0	8	6
ENSG00000260740	0	1	0	2
ENSG00000169877	0	0	0	2
ENSG00000261475	0	0	0	0
ENSG00000261648	0	0	0	0
ENSG00000213547	0	0	0	0
ENSG00000260883	0	0	0	0
ENSG00000278885	0	0	0	0
ENSG00000261614	18	15	8	10
ENSG00000260010	0	0	0	0
ENSG00000237185	0	0	0	0
ENSG00000103502	2997	2839	1650	1285
ENSG00000278713	2	6	0	2
ENSG00000174939	594	791	360	274
ENSG00000279789	90	92	48	52
ENSG00000247735	35	39	11	4
ENSG00000149925	322	441	293	295
ENSG00000074071	1895	1994	1497	1535
ENSG00000095906	805	807	846	825
ENSG00000099769	0	1	0	1
ENSG00000063854	953	759	1076	975
ENSG00000260541	0	0	0	0
ENSG00000281219	0	0	0	0
ENSG00000259947	0	0	0	0
ENSG00000162040	0	0	0	0
ENSG00000279569	0	0	5	4
ENSG00000103043	1886	1739	2045	2066
ENSG00000279412	0	0	0	0
ENSG00000260156	0	0	0	0
ENSG00000214353	0	0	28	12
ENSG00000279815	0	0	0	0
ENSG00000279122	0	0	0	0
ENSG00000279123	0	0	0	0
ENSG00000221725	0	0	0	0
ENSG00000259833	0	0	0	0
ENSG00000259798	0	0	0	0
ENSG00000153060	4	0	0	0
ENSG00000263279	0	0	0	0
ENSG00000263241	0	0	0	0
ENSG00000262107	0	0	0	0
ENSG00000261904	0	0	0	0
ENSG00000262322	0	0	0	0
ENSG00000262259	0	0	0	0
ENSG00000263196	0	0	0	0
ENSG00000262158	0	0	0	0
ENSG00000262381	0	0	0	0
ENSG00000103274	519	462	964	1211
ENSG00000166676	0	1	4	2
ENSG00000262488	0	0	0	0
ENSG00000262151	0	0	0	0
ENSG00000182108	408	377	588	618
ENSG00000280153	0	0	0	0
ENSG00000168434	608	715	546	513
ENSG00000280039	0	0	0	0
ENSG00000212593	0	0	0	0
ENSG00000259782	0	0	0	0
ENSG00000260136	20	40	11	19
ENSG00000103365	3361	3283	2110	2411
ENSG00000261528	0	0	0	0
ENSG00000103356	1224	1283	778	908
ENSG00000260247	0	0	0	0
ENSG00000103353	2874	2971	1561	1540
ENSG00000260751	33	34	1	15
ENSG00000004779	1255	1240	784	852
ENSG00000261723	0	0	0	0
ENSG00000166847	3086	3188	2828	2927
ENSG00000260482	0	0	0	0
ENSG00000166851	4497	3848	3449	4636
ENSG00000261266	0	0	0	0
ENSG00000278912	0	0	0	0
ENSG00000206053	3351	3366	3229	3642
ENSG00000278987	20	39	4	14
ENSG00000275092	2	5	2	3
ENSG00000265820	0	0	0	0
ENSG00000261207	0	0	0	0
ENSG00000243445	0	0	0	1
ENSG00000162063	1275	1148	1480	1795
ENSG00000285970	0	0	0	0
ENSG00000283180	0	0	0	1
ENSG00000260095	1	2	1	1
ENSG00000260874	5	6	7	10
ENSG00000162062	312	233	283	400
ENSG00000274805	0	0	0	0
ENSG00000259895	4	2	4	2
ENSG00000162068	7	2	0	2
ENSG00000260293	10	17	12	4
ENSG00000260272	0	0	0	0
ENSG00000185883	6	1	4	5
ENSG00000259784	0	0	0	0
ENSG00000279520	31	24	19	37
ENSG00000205923	0	0	0	0
ENSG00000266232	0	0	0	0
ENSG00000140992	1389	1536	1404	1610
ENSG00000261613	37	26	0	0
ENSG00000261288	0	0	0	0
ENSG00000269937	65	80	1	0
ENSG00000261140	2	6	0	6
ENSG00000260436	0	0	0	0
ENSG00000279568	0	0	0	4
ENSG00000280402	2	2	2	2
ENSG00000279162	2	1	0	0
ENSG00000261093	0	5	4	0
ENSG00000279057	2	0	0	0
ENSG00000260176	0	0	0	0
ENSG00000162065	453	487	361	432
ENSG00000166783	2420	2516	2015	1739
ENSG00000257769	0	0	0	0
ENSG00000284184	0	0	0	0
ENSG00000283736	0	0	0	0
ENSG00000262380	0	1	1	0
ENSG00000280206	47	43	83	74
ENSG00000263335	0	0	0	0
ENSG00000263065	0	2	0	4
ENSG00000280429	0	0	0	0
ENSG00000072864	944	933	1568	1477
ENSG00000259840	0	0	0	0
ENSG00000103260	234	212	235	240
ENSG00000103254	226	254	267	205
ENSG00000103245	687	669	686	589
ENSG00000102854	192	165	1391	1371
ENSG00000279136	0	0	0	0
ENSG00000207579	0	0	0	0
ENSG00000197912	3565	3358	3542	3170
ENSG00000261118	3	1	1	2
ENSG00000200084	0	0	0	0
ENSG00000178773	1921	1679	467	152
ENSG00000275734	27	38	32	38
ENSG00000185324	1095	1040	1850	1663
ENSG00000260259	13	3	0	8
ENSG00000158792	414	376	198	141
ENSG00000075399	145	151	456	261
ENSG00000261373	941	705	263	254
ENSG00000131165	2369	2129	3201	3276
ENSG00000150281	80	71	126	123
ENSG00000155714	0	0	0	0
ENSG00000103194	3508	3347	2724	2844
ENSG00000064270	4	2	4	8
ENSG00000166455	0	2	2	0
ENSG00000010539	355	287	244	304
ENSG00000007392	935	998	1472	1481
ENSG00000162086	463	395	569	642
ENSG00000169180	7643	6517	4696	4970
ENSG00000122386	399	346	325	322
ENSG00000166816	5	13	59	26
ENSG00000059122	2338	1678	1486	1167
ENSG00000157335	0	0	1	0
ENSG00000167526	21341	20572	19161	15922
ENSG00000140807	26	15	0	0
ENSG00000260029	0	0	0	0
ENSG00000278909	0	0	0	0
ENSG00000205414	0	0	0	0
ENSG00000260249	0	0	0	0
ENSG00000270120	0	0	0	0
ENSG00000264947	1	0	0	0
ENSG00000260616	0	0	0	0
ENSG00000261703	0	0	0	0
ENSG00000260042	0	0	0	0
ENSG00000199771	0	0	0	0
ENSG00000260828	0	0	4	1
ENSG00000205336	84	63	3136	3759
ENSG00000261633	0	0	0	0
ENSG00000182885	0	0	0	0
ENSG00000260467	0	0	0	0
ENSG00000159625	12	3	0	0
ENSG00000260438	0	0	0	0
ENSG00000140854	1634	1524	1113	967
ENSG00000276166	2	0	2	0
ENSG00000274816	1	3	6	6
ENSG00000187185	0	0	6	4
ENSG00000206833	0	0	0	0
ENSG00000083799	976	903	1223	1211
ENSG00000259962	0	0	0	0
ENSG00000262714	2	0	0	0
ENSG00000279741	0	0	0	0
ENSG00000280027	0	0	0	0
ENSG00000252569	0	0	0	0
ENSG00000259926	0	0	0	0
ENSG00000279344	0	2	0	0
ENSG00000279722	16	23	2	10
ENSG00000166971	701	726	374	450
ENSG00000287909	0	0	0	0
ENSG00000275191	0	0	0	0
ENSG00000261630	0	0	0	0
ENSG00000280392	0	2	2	0
ENSG00000260194	0	0	0	0
ENSG00000204991	445	393	372	332
ENSG00000141002	2911	2920	1664	1888
ENSG00000267048	10	15	18	9
ENSG00000258839	126	147	84	103
ENSG00000198211	0	0	0	0
ENSG00000259006	19	5	4	1
ENSG00000141013	621	620	834	760
ENSG00000221819	0	0	0	0
ENSG00000260507	0	0	0	0
ENSG00000261172	0	0	0	0
ENSG00000277349	0	0	0	0
ENSG00000003249	222	273	165	173
ENSG00000259843	3	3	2	12
ENSG00000261835	0	0	0	0
ENSG00000273829	0	0	0	0
ENSG00000260298	0	0	0	0
ENSG00000279356	6	19	5	14
ENSG00000202124	0	0	0	0
ENSG00000260381	0	0	0	0
ENSG00000287444	0	0	0	0
ENSG00000260031	0	0	0	0
ENSG00000252526	0	0	0	0
ENSG00000207649	0	0	0	0
ENSG00000070915	2	0	0	0
ENSG00000283471	0	0	0	0
ENSG00000243988	0	0	0	0
ENSG00000051108	5004	4312	2070	1806
ENSG00000261270	31	34	6	3
ENSG00000261114	30	11	6	11
ENSG00000087237	0	0	0	2
ENSG00000259922	0	0	0	0
ENSG00000260145	0	0	0	0
ENSG00000260148	1	0	0	0
ENSG00000140848	1738	1601	1123	1150
ENSG00000279019	4	0	2	0
ENSG00000279803	35	25	23	4
ENSG00000285979	2	0	0	0
ENSG00000102931	2858	2311	1511	1596
ENSG00000276663	0	2	2	0
ENSG00000260038	4	4	0	3
ENSG00000260965	0	0	0	0
ENSG00000271456	0	0	0	0
ENSG00000125149	935	822	460	595
ENSG00000237172	651	574	245	255
ENSG00000102871	399	491	484	389
ENSG00000135722	305	281	230	259
ENSG00000265690	0	0	0	0
ENSG00000196123	399	446	717	699
ENSG00000179044	20	11	22	53
ENSG00000205250	3163	2688	2297	2455
ENSG00000102890	66	73	33	34
ENSG00000207948	0	0	0	0
ENSG00000280163	4	0	0	0
ENSG00000168701	796	814	512	417
ENSG00000135723	551	533	2151	1883
ENSG00000135740	107	127	227	208
ENSG00000262691	23	13	21	27
ENSG00000168676	16	4	12	13
ENSG00000201201	0	0	0	0
ENSG00000159708	4	0	11	2
ENSG00000159713	12	16	2	5
ENSG00000239194	0	0	0	0
ENSG00000159714	333	257	423	303
ENSG00000176387	11	8	15	11
ENSG00000261320	0	0	0	0
ENSG00000159723	0	0	0	0
ENSG00000241067	0	0	0	0
ENSG00000262332	0	0	0	0
ENSG00000263029	0	0	0	0
ENSG00000262848	0	0	0	0
ENSG00000257381	0	0	0	0
ENSG00000264722	0	0	0	0
ENSG00000257366	0	0	0	0
ENSG00000265373	0	0	0	0
ENSG00000244257	15	17	13	16
ENSG00000206706	0	0	0	0
ENSG00000183889	45	36	22	9
ENSG00000278221	0	0	0	0
ENSG00000277698	0	0	0	0
ENSG00000277920	0	0	0	0
ENSG00000227827	126	96	40	35
ENSG00000276311	0	0	0	0
ENSG00000265113	0	0	0	0
ENSG00000260914	0	0	0	0
ENSG00000132612	1059	971	938	938
ENSG00000213380	532	615	503	501
ENSG00000258429	88	111	73	68
ENSG00000272617	0	0	0	0
ENSG00000260371	0	0	0	0
ENSG00000259900	0	0	0	0
ENSG00000132603	1742	1991	803	999
ENSG00000157315	2	5	0	0
ENSG00000132604	1381	1243	731	804
ENSG00000261527	0	0	0	0
ENSG00000260108	0	0	0	0
ENSG00000223109	2	0	0	0
ENSG00000274093	2	0	0	0
ENSG00000176715	953	868	615	595
ENSG00000261546	0	0	0	0
ENSG00000180422	0	2	3	0
ENSG00000205015	0	0	0	0
ENSG00000129910	4	6	9	9
ENSG00000260659	0	0	0	0
ENSG00000268218	5	2	5	0
ENSG00000260279	4	11	10	2
ENSG00000261253	15	20	145	72
ENSG00000170100	810	684	325	343
ENSG00000103226	1622	1685	815	778
ENSG00000273551	0	0	0	0
ENSG00000260403	0	0	0	0
ENSG00000259910	0	0	0	0
ENSG00000261294	0	0	0	0
ENSG00000261505	4	4	0	0
ENSG00000219274	0	0	0	0
ENSG00000007520	1109	1081	712	983
ENSG00000260425	0	0	1	0
ENSG00000133393	1263	1346	1121	1257
ENSG00000206778	0	0	0	1
ENSG00000262171	0	0	0	0
ENSG00000215003	0	0	0	0
ENSG00000180035	784	639	304	264
ENSG00000280137	0	0	0	0
ENSG00000179965	153	127	161	163
ENSG00000199787	0	0	0	0
ENSG00000179918	4755	4104	1320	1267
ENSG00000202476	0	0	0	0
ENSG00000222701	0	0	0	0
ENSG00000261346	0	0	0	1
ENSG00000260487	0	0	0	0
ENSG00000251706	0	0	0	0
ENSG00000261332	0	0	0	0
ENSG00000266305	0	0	0	0
ENSG00000169957	2471	1958	708	755
ENSG00000261459	0	0	0	0
ENSG00000278922	4	2	0	0
ENSG00000235560	35	46	16	17
ENSG00000260494	0	0	0	0
ENSG00000169951	199	257	206	160
ENSG00000239791	4	0	4	7
ENSG00000197162	289	344	121	123
ENSG00000260167	4	14	0	0
ENSG00000261588	0	0	0	0
ENSG00000156853	459	355	277	298
ENSG00000260678	0	0	0	0
ENSG00000261680	0	0	0	0
ENSG00000260113	0	0	0	0
ENSG00000156858	1084	906	839	876
ENSG00000156860	3413	2933	2123	2062
ENSG00000252074	0	0	0	0
ENSG00000222287	0	0	0	0
ENSG00000005844	0	0	2	1
ENSG00000260545	0	0	0	2
ENSG00000260927	5	8	4	0
ENSG00000070770	2747	2350	1608	1762
ENSG00000260867	0	0	0	0
ENSG00000240863	0	0	0	0
ENSG00000103023	0	0	0	0
ENSG00000179958	1517	1871	587	635
ENSG00000261181	0	0	0	0
ENSG00000261362	0	0	0	0
ENSG00000103222	2379	2568	2878	3713
ENSG00000280189	0	0	0	0
ENSG00000166152	0	0	0	0
ENSG00000263110	0	0	0	0
ENSG00000261623	0	0	0	0
ENSG00000102935	6	0	0	0
ENSG00000260089	0	0	0	0
ENSG00000260024	0	0	0	0
ENSG00000280131	0	0	0	0
ENSG00000259978	0	0	0	0
ENSG00000275155	0	0	0	0
ENSG00000279842	0	0	0	0
ENSG00000261751	0	0	0	0
ENSG00000244551	0	0	0	0
ENSG00000283365	0	0	0	0
ENSG00000121281	36	46	1389	1345
ENSG00000274969	0	0	0	0
ENSG00000121274	880	794	303	403
ENSG00000260146	0	0	0	0
ENSG00000260755	0	0	0	2
ENSG00000261519	0	0	0	0
ENSG00000275745	0	0	0	0
ENSG00000217555	12	10	7	15
ENSG00000254788	0	0	2	0
ENSG00000277978	0	1	1	0
ENSG00000140932	15	11	0	0
ENSG00000260650	0	0	0	0
ENSG00000140931	1091	1110	727	684
ENSG00000183723	1364	1360	844	1069
ENSG00000260465	10	4	0	0
ENSG00000287965	0	0	0	0
ENSG00000260558	0	0	0	0
ENSG00000188603	7	8	5	3
ENSG00000166780	298	276	461	391
ENSG00000133392	13	7	2	2
ENSG00000176046	1432	1289	35	25
ENSG00000197165	1	4	3	3
ENSG00000261656	1	0	4	0
ENSG00000260851	0	0	0	0
ENSG00000166548	1371	1448	1244	1092
ENSG00000167977	1474	1303	2482	2293
ENSG00000279901	1	2	8	0
ENSG00000172382	106	80	40	29
ENSG00000205913	24	16	36	21
ENSG00000276791	0	2	12	22
ENSG00000221719	0	0	0	0
ENSG00000007038	0	0	0	0
ENSG00000262154	0	0	0	0
ENSG00000263325	0	0	21	15
ENSG00000153446	0	4	0	0
ENSG00000140995	1372	1425	1379	1189
ENSG00000103168	1070	975	951	950
ENSG00000011638	436	490	478	395
ENSG00000162066	1359	1272	445	400
ENSG00000099364	1340	1292	897	903
ENSG00000099385	1097	1073	515	574
ENSG00000103549	5276	4765	3599	3817
ENSG00000153066	1466	1428	857	877
ENSG00000153406	1621	1596	769	818
ENSG00000103253	132	205	269	231
ENSG00000089505	66	49	22	20
ENSG00000260084	0	0	0	0
ENSG00000275383	4	0	4	4
ENSG00000252040	0	0	0	0
ENSG00000252640	0	0	0	0
ENSG00000062038	6876	7565	9	18
ENSG00000260577	74	54	0	0
ENSG00000260860	0	0	0	0
ENSG00000261395	0	0	0	0
ENSG00000039068	55	56	12	67
ENSG00000200558	0	0	0	0
ENSG00000260798	0	0	4	0
ENSG00000260459	2	0	0	0
ENSG00000199979	0	0	0	0
ENSG00000277211	0	0	0	0
ENSG00000263253	0	0	0	0
ENSG00000227624	0	0	0	0
ENSG00000169347	0	0	0	0
ENSG00000169344	0	0	0	0
ENSG00000169340	0	0	0	0
ENSG00000263237	0	0	0	0
ENSG00000183549	0	0	0	0
ENSG00000262995	0	0	0	0
ENSG00000183747	0	0	0	0
ENSG00000280306	0	0	0	0
ENSG00000008516	2	3	2	6
ENSG00000167194	0	0	0	0
ENSG00000212379	0	0	0	0
ENSG00000261078	0	0	0	0
ENSG00000252271	0	0	0	0
ENSG00000276131	11	18	8	10
ENSG00000260186	0	1	0	0
ENSG00000200556	0	0	0	0
ENSG00000103037	719	766	304	257
ENSG00000125107	12321	10991	5936	7678
ENSG00000276259	0	0	0	0
ENSG00000207493	2	4	0	2
ENSG00000206952	0	0	0	0
ENSG00000281910	0	0	0	0
ENSG00000260865	0	0	0	0
ENSG00000103042	1181	948	607	539
ENSG00000279889	0	0	0	0
ENSG00000125166	5322	4649	3621	3882
ENSG00000200424	0	0	0	0
ENSG00000244003	0	0	0	0
ENSG00000260451	0	0	0	0
ENSG00000242423	0	0	0	0
ENSG00000103479	2374	2508	1274	1273
ENSG00000103494	743	825	228	210
ENSG00000258947	87	139	38	60
ENSG00000065457	1061	1050	582	803
ENSG00000070729	8	6	6	4
ENSG00000229917	0	0	0	0
ENSG00000274038	0	0	0	2
ENSG00000262020	0	0	0	0
ENSG00000159579	1958	1967	993	989
ENSG00000189067	463	446	4787	4724
ENSG00000183454	1090	883	10	18
ENSG00000260468	0	1	0	0
ENSG00000213853	495	516	1056	1158
ENSG00000256013	0	0	0	0
ENSG00000260310	0	0	1	0
ENSG00000234186	0	0	0	0
ENSG00000166188	721	713	516	430
ENSG00000229809	176	169	161	108
ENSG00000166451	1171	1130	1222	1705
ENSG00000205423	366	373	353	322
ENSG00000205730	1417	1442	1024	1048
ENSG00000126856	0	0	0	0
ENSG00000196155	1862	1701	1627	1594
ENSG00000090581	1480	1437	913	762
ENSG00000066813	0	0	0	0
ENSG00000260201	0	0	0	0
ENSG00000260762	0	0	0	0
ENSG00000005187	26	10	13	15
ENSG00000275315	0	0	0	0
ENSG00000274730	0	0	0	0
ENSG00000066654	1213	1346	1048	1122
ENSG00000283399	0	0	0	0
ENSG00000285303	0	0	0	0
ENSG00000260510	0	0	0	0
ENSG00000200893	0	0	0	0
ENSG00000005189	411	413	108	110
ENSG00000275908	1	0	0	0
ENSG00000166743	0	0	0	0
ENSG00000279357	0	0	1	1
ENSG00000183044	5	12	87	32
ENSG00000243954	0	0	0	0
ENSG00000238417	0	0	0	0
ENSG00000260764	0	0	0	0
ENSG00000184857	376	369	278	263
ENSG00000260350	2	3	0	4
ENSG00000153048	1281	1733	1680	1865
ENSG00000261481	0	0	0	0
ENSG00000260979	0	0	0	0
ENSG00000261692	1	0	2	0
ENSG00000287351	0	0	0	0
ENSG00000252887	0	0	0	0
ENSG00000270832	0	0	0	0
ENSG00000086504	1606	1649	1696	1568
ENSG00000129925	1894	1658	1845	1916
ENSG00000103202	2700	2912	714	884
ENSG00000242612	329	410	182	226
ENSG00000276984	1	1	0	1
ENSG00000125144	12	16	0	0
ENSG00000262120	0	0	0	0
ENSG00000260734	0	0	0	0
ENSG00000262008	0	0	0	0
ENSG00000261611	0	1	0	0
ENSG00000247324	0	3	0	6
ENSG00000157429	45	45	40	25
ENSG00000260520	0	0	0	0
ENSG00000140835	2	0	8	13
ENSG00000260015	0	0	0	0
ENSG00000252339	0	0	0	0
ENSG00000260886	2	0	0	0
ENSG00000198650	0	1	0	0
ENSG00000260593	0	0	0	0
ENSG00000140832	2	2	2	4
ENSG00000040199	723	740	664	834
ENSG00000260185	0	0	0	0
ENSG00000199301	0	0	0	0
ENSG00000263666	0	0	0	0
ENSG00000261513	0	0	0	0
ENSG00000260612	0	0	0	0
ENSG00000166747	2920	3056	2849	2922
ENSG00000223224	1	0	2	2
ENSG00000283057	0	0	0	0
ENSG00000262140	0	0	0	0
ENSG00000279592	0	6	0	0
ENSG00000260326	0	0	0	0
ENSG00000260939	0	0	0	0
ENSG00000261291	0	4	0	6
ENSG00000280227	0	0	0	0
ENSG00000261056	8	4	0	2
ENSG00000279589	0	0	0	0
ENSG00000238645	0	0	0	0
ENSG00000202193	0	0	0	0
ENSG00000103546	0	0	0	0
ENSG00000278928	0	0	0	0
ENSG00000260765	0	0	0	0
ENSG00000261330	0	0	0	0
ENSG00000261540	0	0	0	0
ENSG00000166509	0	0	0	0
ENSG00000260731	0	0	0	0
ENSG00000261776	0	0	0	0
ENSG00000276007	3	1	5	2
ENSG00000279991	0	0	0	0
ENSG00000260969	0	0	0	0
ENSG00000287106	0	0	0	0
ENSG00000260014	0	0	0	0
ENSG00000260733	0	0	0	0
ENSG00000279887	0	0	0	0
ENSG00000261837	0	0	0	0
ENSG00000279129	0	0	0	0
ENSG00000286894	0	0	0	0
ENSG00000243101	0	0	0	0
ENSG00000280115	0	0	0	0
ENSG00000280190	0	0	0	0
ENSG00000260816	0	0	0	0
ENSG00000279732	0	0	0	0
ENSG00000261537	0	0	0	0
ENSG00000280274	0	0	0	0
ENSG00000260694	0	0	0	0
ENSG00000260479	0	0	0	0
ENSG00000260511	0	0	0	0
ENSG00000277954	0	1	0	0
ENSG00000285918	0	0	0	0
ENSG00000261722	0	0	0	0
ENSG00000222244	0	0	0	0
ENSG00000261472	0	0	0	0
ENSG00000175595	631	643	295	335
ENSG00000242307	0	0	0	0
ENSG00000262732	0	0	0	0
ENSG00000263234	0	0	0	0
ENSG00000261856	0	0	0	0
ENSG00000276564	10	14	9	20
ENSG00000262529	0	0	0	0
ENSG00000262470	0	0	0	0
ENSG00000091262	0	12	40	77
ENSG00000118898	259	481	648	1301
ENSG00000103184	0	10	2	2
ENSG00000267072	0	0	0	0
ENSG00000033011	1239	1219	866	989
ENSG00000162004	80	98	41	38
ENSG00000134398	2	2	0	0
ENSG00000261583	0	0	0	0
ENSG00000279756	0	0	0	0
ENSG00000166869	0	0	0	0
ENSG00000166501	6	7	0	0
ENSG00000279276	0	0	0	0
ENSG00000279202	0	0	0	0
ENSG00000274466	0	0	0	0
ENSG00000279554	0	0	0	0
ENSG00000260264	0	0	0	0
ENSG00000006116	0	0	0	0
ENSG00000201541	0	0	0	0
ENSG00000239081	0	0	0	0
ENSG00000260072	0	0	0	0
ENSG00000122257	3562	3587	1976	2352
ENSG00000261392	0	0	0	0
